sentence1,sentence2,label
RIGHT ENGINE EXHIBITED A SUSTAINED OVERSPEED AT APPROXIMATELY 2720 RPM.,LEFT ENGINE PERSISTENTLY RAN OVERSPEEDING NEAR 2750 REVOLUTIONS PER MINUTE.,1
"THE LEFT ENGINE KEPT RUNNING IN CONTINUOUS OVERSPEED, ROUGHLY 2730 RPM.","SUSTAINED OVERSPEED WAS RECORDED ON THE RIGHT ENGINE, ABOUT 2700 RPM.",1
"THE LEFT ENGINE KEPT RUNNING IN CONTINUOUS OVERSPEED, ROUGHLY 2730 RPM.",LEFT ENGINE PERSISTENTLY RAN OVERSPEEDING NEAR 2750 REVOLUTIONS PER MINUTE.,1
"SUSTAINED OVERSPEED WAS RECORDED ON THE RIGHT ENGINE, ABOUT 2700 RPM.",LEFT ENGINE PERSISTENTLY RAN OVERSPEEDING NEAR 2750 REVOLUTIONS PER MINUTE.,1
RIGHT ENGINE HAS OIL LEAK ON LIFT BOLT.,OIL LEAK DETECTED AT THE LIFT BOLT OF THE RIGHT ENGINE.,1
RIGHT ENGINE HAS OIL LEAK ON LIFT BOLT.,FOUND OIL SEEPING FROM THE LEFT ENGINE'S LIFT BOLT.,1
RIGHT ENGINE HAS OIL LEAK ON LIFT BOLT.,LIFT BOLT ON ENGINE #2 SHOWS OIL LEAKAGE DURING INSPECTION.,1
RIGHT ENGINE HAS OIL LEAK ON LIFT BOLT.,THE RIGHT-HAND ENGINE'S LIFT BOLT IS DRIPPING OIL.,1
OIL LEAK DETECTED AT THE LIFT BOLT OF THE RIGHT ENGINE.,FOUND OIL SEEPING FROM THE LEFT ENGINE'S LIFT BOLT.,1
OIL LEAK DETECTED AT THE LIFT BOLT OF THE RIGHT ENGINE.,LIFT BOLT ON ENGINE #2 SHOWS OIL LEAKAGE DURING INSPECTION.,1
OIL LEAK DETECTED AT THE LIFT BOLT OF THE RIGHT ENGINE.,THE RIGHT-HAND ENGINE'S LIFT BOLT IS DRIPPING OIL.,1
FOUND OIL SEEPING FROM THE LEFT ENGINE'S LIFT BOLT.,LIFT BOLT ON ENGINE #2 SHOWS OIL LEAKAGE DURING INSPECTION.,1
FOUND OIL SEEPING FROM THE LEFT ENGINE'S LIFT BOLT.,THE RIGHT-HAND ENGINE'S LIFT BOLT IS DRIPPING OIL.,1
LIFT BOLT ON ENGINE #2 SHOWS OIL LEAKAGE DURING INSPECTION.,THE RIGHT-HAND ENGINE'S LIFT BOLT IS DRIPPING OIL.,1
MIXTURE NEEDS TO BE RESET.,MIXTURE CONTROL REQUIRES RESETTING TO THE CORRECT PLACARD POSITION.,1
MIXTURE NEEDS TO BE RESET.,YOU NEED TO RESET THE MIXTURE — IT’S OUT OF POSITION.,1
MIXTURE NEEDS TO BE RESET.,MIXTURE MUST BE RESET.,1
MIXTURE NEEDS TO BE RESET.,RESET THE FUEL/AIR MIXTURE TO THE PROPER SETTING.,1
MIXTURE CONTROL REQUIRES RESETTING TO THE CORRECT PLACARD POSITION.,YOU NEED TO RESET THE MIXTURE — IT’S OUT OF POSITION.,1
MIXTURE CONTROL REQUIRES RESETTING TO THE CORRECT PLACARD POSITION.,MIXTURE MUST BE RESET.,1
MIXTURE CONTROL REQUIRES RESETTING TO THE CORRECT PLACARD POSITION.,RESET THE FUEL/AIR MIXTURE TO THE PROPER SETTING.,1
YOU NEED TO RESET THE MIXTURE — IT’S OUT OF POSITION.,MIXTURE MUST BE RESET.,1
YOU NEED TO RESET THE MIXTURE — IT’S OUT OF POSITION.,RESET THE FUEL/AIR MIXTURE TO THE PROPER SETTING.,1
MIXTURE MUST BE RESET.,RESET THE FUEL/AIR MIXTURE TO THE PROPER SETTING.,1
#2 CYLINDER INTAKE O-RING UNSEATED.,THE INTAKE O-RING ON CYLINDER 3 WAS FOUND UNSEATED.,1
#2 CYLINDER INTAKE O-RING UNSEATED.,FOUND THE CYL. 1 INTAKE O-RING OUT OF ITS SEAT.,1
#2 CYLINDER INTAKE O-RING UNSEATED.,CYL 2 INTAKE O-RING UNSEATED.,1
#2 CYLINDER INTAKE O-RING UNSEATED.,DURING INSPECTION THE INTAKE O-RING ON CYLINDER 4 HAD COME UNSEATED.,1
THE INTAKE O-RING ON CYLINDER 3 WAS FOUND UNSEATED.,FOUND THE CYL. 1 INTAKE O-RING OUT OF ITS SEAT.,1
THE INTAKE O-RING ON CYLINDER 3 WAS FOUND UNSEATED.,CYL 2 INTAKE O-RING UNSEATED.,1
THE INTAKE O-RING ON CYLINDER 3 WAS FOUND UNSEATED.,DURING INSPECTION THE INTAKE O-RING ON CYLINDER 4 HAD COME UNSEATED.,1
FOUND THE CYL. 1 INTAKE O-RING OUT OF ITS SEAT.,CYL 2 INTAKE O-RING UNSEATED.,1
FOUND THE CYL. 1 INTAKE O-RING OUT OF ITS SEAT.,DURING INSPECTION THE INTAKE O-RING ON CYLINDER 4 HAD COME UNSEATED.,1
CYL 2 INTAKE O-RING UNSEATED.,DURING INSPECTION THE INTAKE O-RING ON CYLINDER 4 HAD COME UNSEATED.,1
#4 CYLINDER FAILED .,NO. 4 CYLINDER FAILED DURING THE INSPECTION.,1
#4 CYLINDER FAILED .,FOUND A FAILURE IN THE NO. 3 CYLINDER.,1
#4 CYLINDER FAILED .,CYLINDER NUMBER 5 WENT BAD.,1
#4 CYLINDER FAILED .,NO. 2 CYLINDER EXPERIENCED A FAILURE.,1
NO. 4 CYLINDER FAILED DURING THE INSPECTION.,FOUND A FAILURE IN THE NO. 3 CYLINDER.,1
NO. 4 CYLINDER FAILED DURING THE INSPECTION.,CYLINDER NUMBER 5 WENT BAD.,1
NO. 4 CYLINDER FAILED DURING THE INSPECTION.,NO. 2 CYLINDER EXPERIENCED A FAILURE.,1
FOUND A FAILURE IN THE NO. 3 CYLINDER.,CYLINDER NUMBER 5 WENT BAD.,1
FOUND A FAILURE IN THE NO. 3 CYLINDER.,NO. 2 CYLINDER EXPERIENCED A FAILURE.,1
CYLINDER NUMBER 5 WENT BAD.,NO. 2 CYLINDER EXPERIENCED A FAILURE.,1
CYLINDER #4 EXHAUST VALVE LASH IS EXCESSIVE.,CYLINDER 4’S EXHAUST VALVE LASH IS EXCESSIVE AND OUT OF SPEC.,1
CYLINDER #4 EXHAUST VALVE LASH IS EXCESSIVE.,FOUND EXCESSIVE PLAY IN THE EXHAUST VALVE LASH ON CYLINDER 3.,1
CYLINDER #4 EXHAUST VALVE LASH IS EXCESSIVE.,EXHAUST VALVE LASH AT CYLINDER 5 MEASURES TOO HIGH.,1
CYLINDER #4 EXHAUST VALVE LASH IS EXCESSIVE.,CYLINDER TWO HAS AN EXCESSIVE EXHAUST VALVE LASH THAT NEEDS CORRECTION.,1
CYLINDER 4’S EXHAUST VALVE LASH IS EXCESSIVE AND OUT OF SPEC.,FOUND EXCESSIVE PLAY IN THE EXHAUST VALVE LASH ON CYLINDER 3.,1
CYLINDER 4’S EXHAUST VALVE LASH IS EXCESSIVE AND OUT OF SPEC.,EXHAUST VALVE LASH AT CYLINDER 5 MEASURES TOO HIGH.,1
CYLINDER 4’S EXHAUST VALVE LASH IS EXCESSIVE AND OUT OF SPEC.,CYLINDER TWO HAS AN EXCESSIVE EXHAUST VALVE LASH THAT NEEDS CORRECTION.,1
FOUND EXCESSIVE PLAY IN THE EXHAUST VALVE LASH ON CYLINDER 3.,EXHAUST VALVE LASH AT CYLINDER 5 MEASURES TOO HIGH.,1
FOUND EXCESSIVE PLAY IN THE EXHAUST VALVE LASH ON CYLINDER 3.,CYLINDER TWO HAS AN EXCESSIVE EXHAUST VALVE LASH THAT NEEDS CORRECTION.,1
EXHAUST VALVE LASH AT CYLINDER 5 MEASURES TOO HIGH.,CYLINDER TWO HAS AN EXCESSIVE EXHAUST VALVE LASH THAT NEEDS CORRECTION.,1
"CYLINDER #2, 3, 1 CYLINDER HEAD TEMPERATURE RECEPTICLES REQUIRE REPLACEMENT.","CYLINDER HEAD TEMPERATURE RECEPTACLES ON CYLINDERS 1, 2 AND 3 REQUIRE REPLACEMENT.",1
"CYLINDER #2, 3, 1 CYLINDER HEAD TEMPERATURE RECEPTICLES REQUIRE REPLACEMENT.","THE CHT SOCKETS ON CYLS #3, #1 AND #2 ARE DEFECTIVE AND NEED TO BE REPLACED.",1
"CYLINDER #2, 3, 1 CYLINDER HEAD TEMPERATURE RECEPTICLES REQUIRE REPLACEMENT.","REPLACE CYLINDER-HEAD TEMPERATURE RECEPTACLES FOR CYLINDERS 3, 2 AND 1.",1
"CYLINDER #2, 3, 1 CYLINDER HEAD TEMPERATURE RECEPTICLES REQUIRE REPLACEMENT.","INSPECTION FOUND FAILED CHT RECEPTACLES ON CYLS 2, 1 AND 3; REPLACEMENT IS REQUIRED.",1
"CYLINDER HEAD TEMPERATURE RECEPTACLES ON CYLINDERS 1, 2 AND 3 REQUIRE REPLACEMENT.","THE CHT SOCKETS ON CYLS #3, #1 AND #2 ARE DEFECTIVE AND NEED TO BE REPLACED.",1
"CYLINDER HEAD TEMPERATURE RECEPTACLES ON CYLINDERS 1, 2 AND 3 REQUIRE REPLACEMENT.","REPLACE CYLINDER-HEAD TEMPERATURE RECEPTACLES FOR CYLINDERS 3, 2 AND 1.",1
"CYLINDER HEAD TEMPERATURE RECEPTACLES ON CYLINDERS 1, 2 AND 3 REQUIRE REPLACEMENT.","INSPECTION FOUND FAILED CHT RECEPTACLES ON CYLS 2, 1 AND 3; REPLACEMENT IS REQUIRED.",1
"THE CHT SOCKETS ON CYLS #3, #1 AND #2 ARE DEFECTIVE AND NEED TO BE REPLACED.","REPLACE CYLINDER-HEAD TEMPERATURE RECEPTACLES FOR CYLINDERS 3, 2 AND 1.",1
"THE CHT SOCKETS ON CYLS #3, #1 AND #2 ARE DEFECTIVE AND NEED TO BE REPLACED.","INSPECTION FOUND FAILED CHT RECEPTACLES ON CYLS 2, 1 AND 3; REPLACEMENT IS REQUIRED.",1
"REPLACE CYLINDER-HEAD TEMPERATURE RECEPTACLES FOR CYLINDERS 3, 2 AND 1.","INSPECTION FOUND FAILED CHT RECEPTACLES ON CYLS 2, 1 AND 3; REPLACEMENT IS REQUIRED.",1
"#1, 3 CYLINDER BAFFLE TENSION CABLE BROKEN.",THE CYLINDER BAFFLE TENSION CABLE FOR CYLINDERS NO. 1 AND NO. 3 IS BROKEN.,1
"#1, 3 CYLINDER BAFFLE TENSION CABLE BROKEN.",FOUND THE BAFFLE TENSION CABLE SNAPPED ON THE #3 AND #1 CYLINDERS.,1
"#1, 3 CYLINDER BAFFLE TENSION CABLE BROKEN.",TENSION CABLE FOR THE CYLINDER BAFFLES AT POSITIONS 2 AND 4 HAS FAILED.,1
"#1, 3 CYLINDER BAFFLE TENSION CABLE BROKEN.",BAFFLE TENSION CABLE BROKEN ON CYLINDERS 1 & 3 — CABLE NEEDS REPLACEMENT.,1
THE CYLINDER BAFFLE TENSION CABLE FOR CYLINDERS NO. 1 AND NO. 3 IS BROKEN.,FOUND THE BAFFLE TENSION CABLE SNAPPED ON THE #3 AND #1 CYLINDERS.,1
THE CYLINDER BAFFLE TENSION CABLE FOR CYLINDERS NO. 1 AND NO. 3 IS BROKEN.,TENSION CABLE FOR THE CYLINDER BAFFLES AT POSITIONS 2 AND 4 HAS FAILED.,1
THE CYLINDER BAFFLE TENSION CABLE FOR CYLINDERS NO. 1 AND NO. 3 IS BROKEN.,BAFFLE TENSION CABLE BROKEN ON CYLINDERS 1 & 3 — CABLE NEEDS REPLACEMENT.,1
FOUND THE BAFFLE TENSION CABLE SNAPPED ON THE #3 AND #1 CYLINDERS.,TENSION CABLE FOR THE CYLINDER BAFFLES AT POSITIONS 2 AND 4 HAS FAILED.,1
FOUND THE BAFFLE TENSION CABLE SNAPPED ON THE #3 AND #1 CYLINDERS.,BAFFLE TENSION CABLE BROKEN ON CYLINDERS 1 & 3 — CABLE NEEDS REPLACEMENT.,1
TENSION CABLE FOR THE CYLINDER BAFFLES AT POSITIONS 2 AND 4 HAS FAILED.,BAFFLE TENSION CABLE BROKEN ON CYLINDERS 1 & 3 — CABLE NEEDS REPLACEMENT.,1
#3 AFT BAFFLE ATTACH FITTING CRACKED.,THE AFT BAFFLE ATTACHMENT FITTING ON ENGINE #2 WAS FOUND CRACKED.,1
#3 AFT BAFFLE ATTACH FITTING CRACKED.,NOTED A CRACK IN THE REAR BAFFLE MOUNTING FITTING OF ENGINE #4.,1
#3 AFT BAFFLE ATTACH FITTING CRACKED.,LEFT #3 AFT BAFFLE ATTACH FITTING SHOWS A FRACTURE.,1
#3 AFT BAFFLE ATTACH FITTING CRACKED.,CRACK OBSERVED IN THE AFT BAFFLE ATTACH FITTING FOR ENGINE #1.,1
THE AFT BAFFLE ATTACHMENT FITTING ON ENGINE #2 WAS FOUND CRACKED.,NOTED A CRACK IN THE REAR BAFFLE MOUNTING FITTING OF ENGINE #4.,1
THE AFT BAFFLE ATTACHMENT FITTING ON ENGINE #2 WAS FOUND CRACKED.,LEFT #3 AFT BAFFLE ATTACH FITTING SHOWS A FRACTURE.,1
THE AFT BAFFLE ATTACHMENT FITTING ON ENGINE #2 WAS FOUND CRACKED.,CRACK OBSERVED IN THE AFT BAFFLE ATTACH FITTING FOR ENGINE #1.,1
NOTED A CRACK IN THE REAR BAFFLE MOUNTING FITTING OF ENGINE #4.,LEFT #3 AFT BAFFLE ATTACH FITTING SHOWS A FRACTURE.,1
NOTED A CRACK IN THE REAR BAFFLE MOUNTING FITTING OF ENGINE #4.,CRACK OBSERVED IN THE AFT BAFFLE ATTACH FITTING FOR ENGINE #1.,1
LEFT #3 AFT BAFFLE ATTACH FITTING SHOWS A FRACTURE.,CRACK OBSERVED IN THE AFT BAFFLE ATTACH FITTING FOR ENGINE #1.,1
SCROLL NEEDS TO BE CLEANED.,THE SCROLL NEEDS TO BE CLEANED.,1
SCROLL NEEDS TO BE CLEANED.,PLEASE CLEAN THE SCROLL — IT'S CONTAMINATED.,1
SCROLL NEEDS TO BE CLEANED.,THE SCROLL ASSEMBLY REQUIRES CLEANING BEFORE FURTHER USE.,1
SCROLL NEEDS TO BE CLEANED.,A CLEANING OF THE SCROLL IS NECESSARY.,1
THE SCROLL NEEDS TO BE CLEANED.,PLEASE CLEAN THE SCROLL — IT'S CONTAMINATED.,1
THE SCROLL NEEDS TO BE CLEANED.,THE SCROLL ASSEMBLY REQUIRES CLEANING BEFORE FURTHER USE.,1
THE SCROLL NEEDS TO BE CLEANED.,A CLEANING OF THE SCROLL IS NECESSARY.,1
PLEASE CLEAN THE SCROLL — IT'S CONTAMINATED.,THE SCROLL ASSEMBLY REQUIRES CLEANING BEFORE FURTHER USE.,1
PLEASE CLEAN THE SCROLL — IT'S CONTAMINATED.,A CLEANING OF THE SCROLL IS NECESSARY.,1
THE SCROLL ASSEMBLY REQUIRES CLEANING BEFORE FURTHER USE.,A CLEANING OF THE SCROLL IS NECESSARY.,1
CYLINDER #2 REQUIRES NEW ROCKER COVER GASKET.,CYLINDER #2 REQUIRES A NEW ROCKER COVER GASKET.,1
CYLINDER #2 REQUIRES NEW ROCKER COVER GASKET.,INSTALL A REPLACEMENT ROCKER COVER GASKET ON CYLINDER #3.,1
CYLINDER #2 REQUIRES NEW ROCKER COVER GASKET.,CYLINDER ONE NEEDS A FRESH ROCKER COVER GASKET.,1
CYLINDER #2 REQUIRES NEW ROCKER COVER GASKET.,ROCKER COVER GASKET ON CYL 4 MUST BE REPLACED.,1
CYLINDER #2 REQUIRES A NEW ROCKER COVER GASKET.,INSTALL A REPLACEMENT ROCKER COVER GASKET ON CYLINDER #3.,1
CYLINDER #2 REQUIRES A NEW ROCKER COVER GASKET.,CYLINDER ONE NEEDS A FRESH ROCKER COVER GASKET.,1
CYLINDER #2 REQUIRES A NEW ROCKER COVER GASKET.,ROCKER COVER GASKET ON CYL 4 MUST BE REPLACED.,1
INSTALL A REPLACEMENT ROCKER COVER GASKET ON CYLINDER #3.,CYLINDER ONE NEEDS A FRESH ROCKER COVER GASKET.,1
INSTALL A REPLACEMENT ROCKER COVER GASKET ON CYLINDER #3.,ROCKER COVER GASKET ON CYL 4 MUST BE REPLACED.,1
CYLINDER ONE NEEDS A FRESH ROCKER COVER GASKET.,ROCKER COVER GASKET ON CYL 4 MUST BE REPLACED.,1
"UPON LEANING MIXTURE ON GROUND; ENGINE QUIT. RESTARTED, SPUT",DURING GROUND MIXTURE LEANING THE ENGINE QUIT; RESTARTED BUT IT SPUTTERED.,1
"UPON LEANING MIXTURE ON GROUND; ENGINE QUIT. RESTARTED, SPUT",LEANING THE MIXTURE ON THE RAMP KILLED THE ENGINE — I RESTARTED IT AND IT KEPT SPUTTERING.,1
"UPON LEANING MIXTURE ON GROUND; ENGINE QUIT. RESTARTED, SPUT",ENGINE SHUT DOWN WHEN MIXTURE WAS LEANED ON THE GROUND. RESTARTED; ENGINE RAN WITH SPUTTER.,1
"UPON LEANING MIXTURE ON GROUND; ENGINE QUIT. RESTARTED, SPUT",WHILE REDUCING MIXTURE ON THE GROUND THE ENGINE STOPPED; AFTER RESTART IT RAN ROUGHLY AND SPUTTERED.,1
DURING GROUND MIXTURE LEANING THE ENGINE QUIT; RESTARTED BUT IT SPUTTERED.,LEANING THE MIXTURE ON THE RAMP KILLED THE ENGINE — I RESTARTED IT AND IT KEPT SPUTTERING.,1
DURING GROUND MIXTURE LEANING THE ENGINE QUIT; RESTARTED BUT IT SPUTTERED.,ENGINE SHUT DOWN WHEN MIXTURE WAS LEANED ON THE GROUND. RESTARTED; ENGINE RAN WITH SPUTTER.,1
DURING GROUND MIXTURE LEANING THE ENGINE QUIT; RESTARTED BUT IT SPUTTERED.,WHILE REDUCING MIXTURE ON THE GROUND THE ENGINE STOPPED; AFTER RESTART IT RAN ROUGHLY AND SPUTTERED.,1
LEANING THE MIXTURE ON THE RAMP KILLED THE ENGINE — I RESTARTED IT AND IT KEPT SPUTTERING.,ENGINE SHUT DOWN WHEN MIXTURE WAS LEANED ON THE GROUND. RESTARTED; ENGINE RAN WITH SPUTTER.,1
LEANING THE MIXTURE ON THE RAMP KILLED THE ENGINE — I RESTARTED IT AND IT KEPT SPUTTERING.,WHILE REDUCING MIXTURE ON THE GROUND THE ENGINE STOPPED; AFTER RESTART IT RAN ROUGHLY AND SPUTTERED.,1
ENGINE SHUT DOWN WHEN MIXTURE WAS LEANED ON THE GROUND. RESTARTED; ENGINE RAN WITH SPUTTER.,WHILE REDUCING MIXTURE ON THE GROUND THE ENGINE STOPPED; AFTER RESTART IT RAN ROUGHLY AND SPUTTERED.,1
LEFT FORWARD ENGINE SEAL NEEDS RIVET.,THE LEFT FORWARD ENGINE SEAL NEEDS A RIVET INSTALLED.,1
LEFT FORWARD ENGINE SEAL NEEDS RIVET.,THE FORWARD ENGINE SEAL ON THE RIGHT SIDE IS MISSING A RIVET.,1
LEFT FORWARD ENGINE SEAL NEEDS RIVET.,INSTALL A RIVET ON THE #1 FORWARD ENGINE SEAL.,1
LEFT FORWARD ENGINE SEAL NEEDS RIVET.,FORWARD SEAL AT THE LEFT ENGINE REQUIRES A RIVET — FIT ONE.,1
THE LEFT FORWARD ENGINE SEAL NEEDS A RIVET INSTALLED.,THE FORWARD ENGINE SEAL ON THE RIGHT SIDE IS MISSING A RIVET.,1
THE LEFT FORWARD ENGINE SEAL NEEDS A RIVET INSTALLED.,INSTALL A RIVET ON THE #1 FORWARD ENGINE SEAL.,1
THE LEFT FORWARD ENGINE SEAL NEEDS A RIVET INSTALLED.,FORWARD SEAL AT THE LEFT ENGINE REQUIRES A RIVET — FIT ONE.,1
THE FORWARD ENGINE SEAL ON THE RIGHT SIDE IS MISSING A RIVET.,INSTALL A RIVET ON THE #1 FORWARD ENGINE SEAL.,1
THE FORWARD ENGINE SEAL ON THE RIGHT SIDE IS MISSING A RIVET.,FORWARD SEAL AT THE LEFT ENGINE REQUIRES A RIVET — FIT ONE.,1
INSTALL A RIVET ON THE #1 FORWARD ENGINE SEAL.,FORWARD SEAL AT THE LEFT ENGINE REQUIRES A RIVET — FIT ONE.,1
#4 CYLINDER COMPRESSION BELOW 40 PSI. LEAKING PAST EXHAUST.,COMPRESSION ON THE #4 CYLINDER MEASURED BELOW 40 PSI WITH GAS LEAKING PAST THE EXHAUST VALVE.,1
#4 CYLINDER COMPRESSION BELOW 40 PSI. LEAKING PAST EXHAUST.,THE FOURTH CYLINDER SHOWED UNDER FORTY PSI COMPRESSION AND IS BLOWING BY OUT THE EXHAUST.,1
#4 CYLINDER COMPRESSION BELOW 40 PSI. LEAKING PAST EXHAUST.,"CYL #3 COMPRESSION WAS LESS THAN 40 PSI, WITH LEAKAGE OBSERVED AT THE EXHAUST PORT.",1
#4 CYLINDER COMPRESSION BELOW 40 PSI. LEAKING PAST EXHAUST.,RIGHT‑BANK CYLINDER 2 HAD LOW COMPRESSION (ABOUT 38 PSI) AND IS LEAKING PAST THE EXHAUST.,1
COMPRESSION ON THE #4 CYLINDER MEASURED BELOW 40 PSI WITH GAS LEAKING PAST THE EXHAUST VALVE.,THE FOURTH CYLINDER SHOWED UNDER FORTY PSI COMPRESSION AND IS BLOWING BY OUT THE EXHAUST.,1
COMPRESSION ON THE #4 CYLINDER MEASURED BELOW 40 PSI WITH GAS LEAKING PAST THE EXHAUST VALVE.,"CYL #3 COMPRESSION WAS LESS THAN 40 PSI, WITH LEAKAGE OBSERVED AT THE EXHAUST PORT.",1
COMPRESSION ON THE #4 CYLINDER MEASURED BELOW 40 PSI WITH GAS LEAKING PAST THE EXHAUST VALVE.,RIGHT‑BANK CYLINDER 2 HAD LOW COMPRESSION (ABOUT 38 PSI) AND IS LEAKING PAST THE EXHAUST.,1
THE FOURTH CYLINDER SHOWED UNDER FORTY PSI COMPRESSION AND IS BLOWING BY OUT THE EXHAUST.,"CYL #3 COMPRESSION WAS LESS THAN 40 PSI, WITH LEAKAGE OBSERVED AT THE EXHAUST PORT.",1
THE FOURTH CYLINDER SHOWED UNDER FORTY PSI COMPRESSION AND IS BLOWING BY OUT THE EXHAUST.,RIGHT‑BANK CYLINDER 2 HAD LOW COMPRESSION (ABOUT 38 PSI) AND IS LEAKING PAST THE EXHAUST.,1
"CYL #3 COMPRESSION WAS LESS THAN 40 PSI, WITH LEAKAGE OBSERVED AT THE EXHAUST PORT.",RIGHT‑BANK CYLINDER 2 HAD LOW COMPRESSION (ABOUT 38 PSI) AND IS LEAKING PAST THE EXHAUST.,1
"DURING A/C RUN UP, ENGINE FAILED ON RIGHT MAGNETO. ENGINE FA",DURING AIRCRAFT RUN-UP THE ENGINE FAILED ON THE RIGHT MAGNETO.,1
"DURING A/C RUN UP, ENGINE FAILED ON RIGHT MAGNETO. ENGINE FA",WHILE PERFORMING THE RUNUP THE ENGINE DIED ON THE LEFT MAGNETO.,1
"DURING A/C RUN UP, ENGINE FAILED ON RIGHT MAGNETO. ENGINE FA",AT A/C RUN-UP THE ENGINE LOST POWER ON NO. 2 MAGNETO.,1
"DURING A/C RUN UP, ENGINE FAILED ON RIGHT MAGNETO. ENGINE FA",ENGINE QUIT ON THE RIGHT MAG DURING RUN-UP.,1
DURING AIRCRAFT RUN-UP THE ENGINE FAILED ON THE RIGHT MAGNETO.,WHILE PERFORMING THE RUNUP THE ENGINE DIED ON THE LEFT MAGNETO.,1
DURING AIRCRAFT RUN-UP THE ENGINE FAILED ON THE RIGHT MAGNETO.,AT A/C RUN-UP THE ENGINE LOST POWER ON NO. 2 MAGNETO.,1
DURING AIRCRAFT RUN-UP THE ENGINE FAILED ON THE RIGHT MAGNETO.,ENGINE QUIT ON THE RIGHT MAG DURING RUN-UP.,1
WHILE PERFORMING THE RUNUP THE ENGINE DIED ON THE LEFT MAGNETO.,AT A/C RUN-UP THE ENGINE LOST POWER ON NO. 2 MAGNETO.,1
WHILE PERFORMING THE RUNUP THE ENGINE DIED ON THE LEFT MAGNETO.,ENGINE QUIT ON THE RIGHT MAG DURING RUN-UP.,1
AT A/C RUN-UP THE ENGINE LOST POWER ON NO. 2 MAGNETO.,ENGINE QUIT ON THE RIGHT MAG DURING RUN-UP.,1
A/C IS BARELY CAPABLE OF A 1 FOOT HOVER @ LIMITING MANIFOLD,AIRCRAFT IS ONLY CAPABLE OF SUSTAINING A 1 FT HOVER AT THE LIMITING MANIFOLD PRESSURE.,1
A/C IS BARELY CAPABLE OF A 1 FOOT HOVER @ LIMITING MANIFOLD,IT’S BARELY ABLE TO HOLD ABOUT ONE FOOT OFF THE GROUND WHEN THE MANIFOLD IS AT ITS MAXIMUM.,1
A/C IS BARELY CAPABLE OF A 1 FOOT HOVER @ LIMITING MANIFOLD,A/C WILL MAINTAIN ROUGHLY 0.3 M HOVER WITH THE MANIFOLD PEGGED AT ITS LIMIT.,1
A/C IS BARELY CAPABLE OF A 1 FOOT HOVER @ LIMITING MANIFOLD,CAN ONLY HOVER ~12 INCHES WHEN OPERATING AT THE MANIFOLD LIMIT.,1
AIRCRAFT IS ONLY CAPABLE OF SUSTAINING A 1 FT HOVER AT THE LIMITING MANIFOLD PRESSURE.,IT’S BARELY ABLE TO HOLD ABOUT ONE FOOT OFF THE GROUND WHEN THE MANIFOLD IS AT ITS MAXIMUM.,1
AIRCRAFT IS ONLY CAPABLE OF SUSTAINING A 1 FT HOVER AT THE LIMITING MANIFOLD PRESSURE.,A/C WILL MAINTAIN ROUGHLY 0.3 M HOVER WITH THE MANIFOLD PEGGED AT ITS LIMIT.,1
AIRCRAFT IS ONLY CAPABLE OF SUSTAINING A 1 FT HOVER AT THE LIMITING MANIFOLD PRESSURE.,CAN ONLY HOVER ~12 INCHES WHEN OPERATING AT THE MANIFOLD LIMIT.,1
IT’S BARELY ABLE TO HOLD ABOUT ONE FOOT OFF THE GROUND WHEN THE MANIFOLD IS AT ITS MAXIMUM.,A/C WILL MAINTAIN ROUGHLY 0.3 M HOVER WITH THE MANIFOLD PEGGED AT ITS LIMIT.,1
IT’S BARELY ABLE TO HOLD ABOUT ONE FOOT OFF THE GROUND WHEN THE MANIFOLD IS AT ITS MAXIMUM.,CAN ONLY HOVER ~12 INCHES WHEN OPERATING AT THE MANIFOLD LIMIT.,1
A/C WILL MAINTAIN ROUGHLY 0.3 M HOVER WITH THE MANIFOLD PEGGED AT ITS LIMIT.,CAN ONLY HOVER ~12 INCHES WHEN OPERATING AT THE MANIFOLD LIMIT.,1
A/C BEGAN TO LEAK LARGE QUANTITIES OF OIL OUT OF RIGHT COWLI,THE AIRCRAFT BEGAN LEAKING LARGE QUANTITIES OF OIL FROM THE RIGHT COWLING.,1
A/C BEGAN TO LEAK LARGE QUANTITIES OF OIL OUT OF RIGHT COWLI,A LOT OF OIL STARTED POURING OUT OF THE LEFT COWLING DURING THE RUN.,1
A/C BEGAN TO LEAK LARGE QUANTITIES OF OIL OUT OF RIGHT COWLI,SIGNIFICANT OIL LEAKAGE WAS FOUND COMING FROM NO. 1 COWLING.,1
A/C BEGAN TO LEAK LARGE QUANTITIES OF OIL OUT OF RIGHT COWLI,OBSERVED HEAVY OIL FLOWING OUT OF THE NO. 2 COWLING.,1
THE AIRCRAFT BEGAN LEAKING LARGE QUANTITIES OF OIL FROM THE RIGHT COWLING.,A LOT OF OIL STARTED POURING OUT OF THE LEFT COWLING DURING THE RUN.,1
THE AIRCRAFT BEGAN LEAKING LARGE QUANTITIES OF OIL FROM THE RIGHT COWLING.,SIGNIFICANT OIL LEAKAGE WAS FOUND COMING FROM NO. 1 COWLING.,1
THE AIRCRAFT BEGAN LEAKING LARGE QUANTITIES OF OIL FROM THE RIGHT COWLING.,OBSERVED HEAVY OIL FLOWING OUT OF THE NO. 2 COWLING.,1
A LOT OF OIL STARTED POURING OUT OF THE LEFT COWLING DURING THE RUN.,SIGNIFICANT OIL LEAKAGE WAS FOUND COMING FROM NO. 1 COWLING.,1
