Grupo,Frase,Tipo
1187,WORN SPOTS ON BLK SEAL IN LOWER FRONT BAFFLING.,orig
1188,CLICKING NOISE NOTICED DURING INITIAL CLIMB & THROUGHOUT RESISTANCE,orig
1189,PROP OVERSPEED; RPM ABOUT 2850 W/ PROP CONT AT HIGH RPM IN L,orig
1190,CENTER COWLING INLET TUBE NEEDS REPLACEMENT.,orig
1191,ENGINE QUIT.,orig
1192,A/C ENGINE WOULD SHUT DOWN WHEN LEANING MIXTURE ON THE GROUN,orig
1193,"ROUGH OPERATION AFTER START UP, ENGINE WANTS TO DIE AT 1000",orig
1194,"RIGHT AFT I/B BAFFLE SCREW MISSING, BY DIPSTICK.",orig
1195,EXPERIENCED MOMENTARY LOSS OF POWER.,orig
1196,ALL INTAKE GASKETS NEED TO BE REPLACED.,orig
1197,RIGHT ENGINE CYLINDER #3 IS CRACKED.,orig
1198,"WHEN UNDER POWER, DURING CLIMB & WHILE CRUISING, ENGINE WAS",orig
1199,HARDWARE MISSING FROM #2 CYLINDER BAFFLE.,orig
1200,LEFT BAFFLE PLUG HOLE IS WALLARD OUT.,orig
1201,ALL INTAKE TUBE GASKETS LEAKING.,orig
1202,LEFT ENGINE #E CYLINDER BAFFLING CRACKED.,orig
1203,SMALL CRACK ON LEFT LOWER FORWARD SIDE OF FORWARD BAFFLE.,orig
1204,RIGHT ENGINE STILL HAS PRESERVATIVE OIL ON CYLINDER #3 INTAKE PIPES,orig
1205,#2 CYLINDER BAFFLE NEEDS BARREL NUT.,orig
1206,ROUGH CHOPPING NOISE COMING FROM ENGINE ON APPLICATION OF FU,orig
1207,RIGHT BOTTOM BAFFLE TIE WIRE HOLE ELONGATED.,orig
1208,"RIGHT ENGINE SPUTTERING @ 1700 RPM, AS INCREASED THROTTLE RPM",orig
1209,"DURING FLIGHT, EXCEEDED PROP SPEED LIMITATIONS (2720 RPM).",orig
1210,PILOT REPORTED PROP OVERSPEED OF 20 RPM FOR A FEW SECONDS.,orig
1211,BOTH BOLTS LOOSE FOR GROUNDING STRAP FOR ENGINE.,orig
1212,INDUCTION ELBOW DRAIN TUBE REQUIRES REPOSITIONING.,orig
1213,"STARTED ENGINE. ON START ENGINE ROUGHNESS, ENGINE CONTINUED",orig
1214,#3 CYLINDER EXHAUST GAS TEMPERATURE  LOW ON RUN UP W/ ROUGH RUNNING ENGINE AFTER START,orig
1215,CHECK #1 & 3 OIL DRAIN TUBES; CHAFED BY ANTI-CHAFE.,orig
1216,ALL BOLTS FOR GROUNDING STRAPS FOR ENGINE & FIREWALL TO FRAME L,orig
1217,#2 CYLINDER FORWARD BAFFLE HAS HOLE IN IT.,orig
1218,EVIDENCE OF CARBURETOR FIRE ON LEFT CARBURETOR AIRBOX.,orig
1219,LEFT & RIGHT ENGINE LOWER COWL SEALS LOOSE.,orig
1220,SMALL RUST SPOT ON AFT TOP LEFT (LEFT ENGINE MOUNT).,orig
1221,RPM 2740 FOR 1-3 SECONDS.,orig
1222,"OIL LEAK AT RIGHT ENGINE BACK BONE, AFT BOLT.",orig
1223,"#3 ENGINE BAFFLE BOLT HOLE, FOR HOLD DOWN, NEEDS NEW RIVETS.",orig
1224,CLAMP BROKEN ON BATTERY MOUNT.,orig
1225,ENGINE COWL CAM LOCK LOOSE.,orig
1226,"BAFFLE SEALS ON #2, 4 CYLINDERS ON LEFT ENGINE NEEDS TO BE SE",orig
1227,#3 CYLINDER AFT BAFFLE MISSING MOUNT BOLT.,orig
1228,RIGHT ENGINE LOWER FIRESEAL LOOSE.,orig
1229,"ENGINE STARTED NORMALLY, 60 SECS AFTER START, ENGINE BEGAN T",orig
1230,FUEL LEAK FROM DRAIN.,orig
1231,ADEL CLAMP ON AFT RIGHT PRIMER LINE NEEDS TO BE REPLACED.,orig
1232,ZIP TIES NEED TO BE REMOVED FROM ENGINE MOUNTS.,orig
1233,CHAFE TAPE NEEDED ON #2 BAFFLE.,orig
1234,"ON RUN UP, ENGINE RUNNING EXTREMELY ROUGH. SEVERAL LOUD SOUN",orig
1235,RIGHT FORWARD BAFFLING IS CRACKED.,orig
1236,REMOVE ZIP TIES FROM ENGINE MOUNT.,orig
1237,"DUCTING RUBBING ON OIL PSI LINE, BY FIREWALL.",orig
1238,LH/ TOP ENGINE BAFFLE SEAL LOOSE.,orig
1239,LEFT ENGINE STARTED RUNNING ROUGH IN FLIGHT. FULL MIXTURE & FULL,orig
1240,"RIGHT FORWARD BAFFLE SECTION, ABOVE #1 CYLINDER, HAS DAMAGED NUTPLATES.",orig
1241,"BOTH ENGINES DIED AFTER LANDING GROUND ROLL STOP. RESTARTED,",orig
1242,BOLT ON TOP OF ENGINE CASE SHOWS SIGNS OF LEAKING.,orig
1243,"STRANGE HOWLING NOISE, THAT INCREASES IN VOLUME DURING FLIGH",orig
1244,RIGHT ENGINE LOWER AFT COWLING HAS SEALS TO BE REGLUED.,orig
1245,"LOWER AFT COWL, LEFT ENGINE STARTER GEN AIR VENT HAS CRACK.",orig
1246,"CHAFE TAPE NEEDED ON BULKHEAD BEHIND FUEL NOZZLES, LEFT ENGINE &",orig
1247,#1-3 BAFFLE TIE WIRE BROKEN.,orig
1248,#2 & 4 CYLINDER HEAD TEMPERATURE/EXHAUST GAS TEMPERATURE  WIRE ANCHOR BROKEN.,orig
1249,ENGINE RUNNING VERY ROUGH & SHAKING AFTER START UP.,orig
1250,MAINTENANCE FLIGHT REQUIRED TO CHECK FOR ABNORMAL ENGINE ROUGHNESS IN FLIGHT LEVEL,orig
1251,OIL LEAK AT LEFT ENGINE HOISTING LOOP.,orig
1252,"DURING POWER ON STALL, @ FULL THROTTLE, THERE WAS A LOUD TAP",orig
1253,IN STRAIGHT & LEVEL FLIGHT EXPERIENCED 2 VIBRATIONS W/ A/C Y,orig
1254,#4 INTAKE ON RIGHT ENGINE LEAKS & #3 INTAKE ON LEFT ENGINE.,orig
1255,LEFT ENGINE FORWARD LEFT BAFFLE/COWL SEAL FOUND IN ENGINE COWL.,orig
1256,FUEL IS LEAKING OUT OF #4 INTAKE TUBE.,orig
1257,ENGINE DRAIN LINES NEED ADEL CLAMPS REPLACED.,orig
1258,PILOT REPORTED INTAKE LEAK.,orig
1259,RIGHT ENGINE RUNNING ROUGH. DURING RUN UP ENGINE WAS VIOLENTLY,orig
1260,BOTH LOWER ENGINE COWLS NEED CLEANING.,orig
1261,"LH ENGINE, #2, 4 INTAKE GASKETS LEAKING.",orig
1262,MAGNETOS DROP OUT OF STANDARDS.,orig
1263,"PROP OVERSPEED, HIGH RPM & ANYTHING ABOVE 22 INCHES WOULD RE",orig
1264,LEFT ENGINE #2 CYLINDER LOST CYLINDER HEAD TEMPERATURE & EXHAUST GAS TEMPERATURE  DURING LANDING. ALSO STARTE,orig
1265,#3 LOWER INTAKE TUBE LEAKS.,orig
1266,#3 CYLINDER AFT BAFFLE ATTACH SCREW HAS COME OUT.,orig
1267,CYLINDER #1 & 3 TIE ROD IS LOOSE AND AFT BAFFLE IS CONTACTING OIL,orig
1268,#2 & 4 CYLINDER ROCKER COVERS ARE MISSING 1 SCREW EACH.,orig
1269,"DURING RUN UP, WHEN CHECKING LEFT MAGNETOS, THERE WAS A 250 RPM D",orig
1270,"LAST LANDING, COMING OFF RUNWAY, ENGINE SHUT DOWN",orig
1271,RIGHT ENGINE INLET SCREEN WIRE IS BROKEN.,orig
1272,ENGINE STARTED MAKING ABNORMAL SOUND IN FLIGHT. ABNORMAL VIB,orig
1273,"FORWARD BAFFLE, LEFT BOTTOM RUBBING W/ MUFFLER.",orig
1274,LEFT LOWER ENGINE COWL CAM LOCK MISSING LOCK WASHER.,orig
1275,ENGINE DIED AT IDLE DURING TAXI 3 TIMES. COULD NOT START AFT,orig
1276,OIL PRESSURE LINE SUPPORT BRACKET/FUEL FLOW TRANSDUCER WIRE,orig
1277,FUEL LINE SUPPORT BRACKET (OFF #2 EXHAUST PUSH ROD TUBE) MISSING,orig
1278,BOTH BAFFLE SPARK PLUG ACCESS HOLES DAMAGED.,orig
1279,"DURING RUN UP, ENGINE SHUT DOWN. RESTARTED & HAD FLAMES COMI",orig
1280,"AFTER START UP, ENGINE KEPT HESITATING EVERY 4-5 SECONDS.",orig
1281,PILOT REPORTS START ASSIST.,orig
1282,ENGINE COVER REMOVED FOR INSPECTION.,orig
1283,"RIGHT ENGINE HAS CRACKED 90* BRACKET FORWARD OIL COOLER, NEEDS STOP D",orig
1284,LEFT ENGINE BAFFLE TIE ROD WIRE HITTING BOTH O/B CLAMPS.,orig
1285,LEFT ENGINE HAS CRACKED 90* BRACKET BY (FORWARD OF) OIL COOLER - PAS,orig
1286,LEFT ENGINE OVERSPEED ON TAKE OFF & CLIMB; 2720-2730. COULD H,orig
1287,RIVET LOOSE ON LEFT BAFFLE.,orig
1288,LEFT ENGINE WOULD NOT START. LEFT ENGIEN COVER WAS NOT PUT O,orig
1289,#2 CYLINDER NEEDS NEW GASKET ON ROCKER BOX.,orig
1290,"ON DOWN WIND, HAD REDUCTION IN POWER FOLLOWED BY ROUGH VIBRA",orig
1291,"DURING TAXI, STARTED TO SMELL HEAVY FUMES, CARBON MONOXIDE WARNING CAME O",orig
1292,CARBON MONOXIDE LEVEL HIGH WARNING CAME ON WHILE TAXIING.,orig
1293,"OVERSPED PROP DURING MANUEVERS, 30 RPM.",orig
1294,TAB ON #3 CYLINDER AFT BAFFLE RIVETS SHEARED OFF.,orig
1295,"LOOSE RIVETS, RIGHT FORWARD BAFFLE SEAL.",orig
1296,EVIDENCE OF SEEPAGE @ #3 PUSH ROD EXHAUST TUBE.,orig
1297,BOTH SIDE BAFFLES NEED BAFFLE PLUG PATCHES.,orig
1298,"DURING RUN UP, LEFT MAGNETOS DROP OUTSIDE OF STANDARDS. WAS ABLE T",orig
1299,"DURING START UP, ENGINE STARTED BUT RAN VERY ROUGH & WOULD N",orig
1300,OIL PRESSURE READ 100-105 PSI IN TRAFFIC PATTERN.,orig
1301,"ON FLIGHT, LEFT ALTERNATOR INDICATES ZERO.",orig
1302,#3 CYLINDER EXHAUST PUSH ROD SHROUD NEEDS NEW ADEL CLAMP.,orig
1303,NEED BOTH PUSH ROD SHROUD TUBE SEALS.,orig
1304,"ENGINE RAN ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER.",orig
1305,RIGHT ENGINE #3 CYLINDER COMPRESSION 59/80.,orig
1306,"DURING ENGINE START, ENGINE WAS RUNNING VERY ROUGH. WENT THR",orig
1307,"ENGINE RUNNING ROUGH ON TAKEOFF, CRUISE, CLIMB. WENT THROUGH",orig
1308,COMPRESSOR WASH REQUIRED.,orig
1309,"ENGINE STARTED NORMAL & IDLED NORMAL, BUT WHEN BROUGHT UP TO",orig
1310,MISSING HARDWARE ON RIGHT BAFFLE & MUFFLER.,orig
1311,CYLINDER #2 SUSPECTED OIL LEAK AT BASE.,orig
1312,MULTIPLE ZIP TIES ON ENGINE MOUNT.,orig
1313,"DURING PREFLIGHT, FOUND OIL LEAKING OUT FROM LEFT SIDE OF ENGINE",orig
1314,#2 CYLINDER INTAKE TUBE BOLT BROKEN.,orig
1315,SPARK PLUG BAFFLE PLUGS MISSING.,orig
1316,"AFTER LANDING, BROUGHT POWER TO IDLE, RPM GOT AS LOW AS 530,",orig
1317,CYLINDER 3 OR 4 HAS A STUCK EXHAUST VALVE.,orig
1318,ACCESSORY HOUSING/VACUUM ADAPTER GASKET LEAKING.,orig
1319,AIRCRAFT IN GRAFTON. FLAMES ON START UP & BURNED/SOOTED COWL,orig
1320,"BAFFLE BY CASE SPLIT, CRACKED.",orig
1321,LOWER BOLT (O/B) FOR OIL COOLER FLANGE LOOSE CRACKED.,orig
1322,ENGINE VERY ROUGH AFTER START - DOES NOT RUN AT IDLE.,orig
1323,MANUFACTURER REQUESTED CONNECTING ROD EXCHANGE.,orig
1324,"#3 EX, #4 IN, #4 EX PUSH ROD TIPS GALLED & ROCKER ARMS.",orig
1325,ENGINE RUNS ROUGH ON RUN UP.,orig
1326,ENGINE WOULD SPUTTER WHEN GOING FROM IDLE TO FULL THROTTLE.,orig
1327,"ROUGH RUNNING ENGINE IN FLIGHT. PARTIAL POWER LOSS, LITTLE T",orig
1328,#4 CYLINDER RUNS COLD & ENGINE SHAKES VIOLENTLY.,orig
1329,RIGHT GOVERNOR IS STILL LEAKING,orig
1330,NUT IS MISSING ON CYLINDER #3 AFT BAFFLE MOUNT.,orig
1331,RIGHT CARBURETOR HEAT SHROUD HAS A BROKEN TAB.,orig
1332,"ROUGHNESS ON RIGHT ENGINE. SUSPECT CARBURETOR ICE, BUT CARBURETOR HEAT DID",orig
1333,"IMMEDIATELY AFTER ENGINE START, HAD ENGINE ROUGHNESS.",orig
1334,RIGHT ENGINE DIPSTICK TUBE SAFETY IS LOOSE.,orig
1335,HIGH FREQUENCY VIBRATION FELT WHILE RUNNING UP AT 2000 RPM.,orig
1336,LEFT #2 FRONT BAFFLE HAS 2 WORN SEALS.,orig
1337,SMALL AMOUNT OF METAL FOUND IN RIGHT ENGINE OIL FILTER.,orig
1338,"3 ROCKERS & PUSH RODS SCORED (#2 IN, 2 EX, 3 EX).",orig
1339,"LEFT ENGINE #4 CYLINDER IS CRACKED, FOUND ON COMPRESSION TEST.",orig
1340,"CYLINDER #1, 3 ROCKER DRAIN LINES LEAKING.",orig
1341,ENGINE CHANGE REQUIRED.,orig
1342,"#1, 4 ROCKER BOX GASKET NEEDS TO BE REPLACED.",orig
1343,"UPON ENGINE START, NOTICED ENGINE WAS RUNNING EXTREMELY ROUG",orig
1344,WRENCH ON CYLINDER #1,orig
1345,"INLET SCREEN COWL PANEL RUBBER UNSECURE, LEFT ENGINE.",orig
1346,LEFT ENGNIE O/B BULKHEAD HAS CRACK BY ATTACH HOLES FOR LOWER,orig
1347,"SCREW BEHIND DIPSTICK TUBE LOOSE, FOR BAFFLE.",orig
1348,LOWER ROCKER BOX SCREWS LOOSE ON CYLINDER 1 & 3.,orig
1349,"ON ENGINE START UP, ENGINE MADE LOUD GRINDING NOISE, THAT DIRECTION INDICATOR",orig
1350,"SCREW FOUND ON GROUND DURING PAD CHECK, THAT WAS NOT THERE DURI",orig
1351,AUDIBLE RPM LOSS & ENGINE ROUGHNESS WHILE LEVELING IN DOWN W,orig
1352,AIR BOX ELBOW HAS CRACK.,orig
1353,RIGHT ENGINE CARBURETOR AIR BOX LOOSE.,orig
1354,BLACK FORWARD SEAL WEAR SPOTS FROM INTAKE.,orig
1355,"FAULTY MAGNETOS ON RUN UP, RAN FAULTY MAGNETOS CHECK LIST 2 TIMES W/ SOME",orig
1356,ALTERNATE AIR BOX BUSHINGS ARE WORN.,orig
1357,RIGHT SIDE BAFFLING MISSING HARDWARE.,orig
1358,FOREIGN OBJECT DAMAGE ON SIDE BATTERY CASE (ZIP TIE TAPED TO SIDE),orig
1359,"NEED TO ADJUST MIXTURE, 150 RISE @ SHUT DOWN.",orig
1360,"BAFFLE SEALS ON #1, 4 CYLINDERS NEED TO BE SECURED.",orig
1361,REMOVE SERVICEABLE ENGINE ASSEMBLY TO PREPARE FOR TRANSPORT FOR,orig
1362,PROP STRIKE/SUDDEN STOPPAGE.,orig
1363,NOTICED AN ABNORMAL TICKING OR VIBRATION NOISE FROM ENGINE B,orig
1364,OVERSPEED ENGINE BY 20 RPM FOR NO MORE THAN 10 SECONDS.,orig
1365,LOW COMPRESSION ON CYLINDER #3 (55).,orig
1366,"ENGINE BACK FIRED DURING START, FLAME CAME OUT ENGINE.",orig
1367,BAFFLE CRACKED ON #1 CYLILNDER.,orig
1368,ALL ROCKER DRAIN LINES ARE SLIGHTLY LOOSE.,orig
1369,#1 SDIE & FRONT BAFFLE SEALS ARE LOOSE.,orig
1370,"#2, 4 CYLINDER BAFFLE TIE ROD BOLT BROKEN.",orig
1371,BOLT FOR ALTERNATOR SUPPORT NEEDS SAFETY WIRE.,orig
1372,RIGHT ENGINE RAN ROUGH IN CLIMB & CRUISE. SHUT OFF LEFT MAGNETOS ON,orig
1373,LEFT UPPER BAFFLE LOOSE ABOVE #2 CYLINDER.,orig
1374,PAINT UNDER GROUND WIRE STRAP ON ENGINE.,orig
1375,"INNER BAFFLE TIE SPRING BROKEN, LEFT SIDE.",orig
1376,COMPRESSION IS LOW #2 CYLINDER.,orig
1377,SCREW BEHIND OIL TUBE FILTER LOOSE.,orig
1378,#4 CYLINDER PUSH ROD TUBE WASHER CORRODED.,orig
1379,AIR BOX GASKET REPLACEMENT.,orig
1380,GROUNDING POINTS ON ENGINE & FIREWALL LOOSE.,orig
1381,FOUND ENGINE BAFFLES CRACKED.,orig
1382,"CRACKED FIN ON #4 CYLINDER, BETWEEN TOP SPARK PLUG HOLE & IN",orig
1383,RIGHT ENGINE #3 CYLINDER CRACKED BY LOWER SPARK PLUG.,orig
1384,"DURING SHUT DOWN CHECKLIST, WHEN PUT THROTTLE IDLE, ENGINE S",orig
1385,ENGINE OVERSPEED 2750 AT PEAK.,orig
1386,RIGHT ENGINE #2 CYLINDER PUSH ROD END & ROCKER SCORED.,orig
1387,"RIGHT ENGINE, LEFT MAGNETOS DROPPED 200+.",orig
1388,RIGHT REAR BAFFLE MISSING GROMMET.,orig
1389,#1 CYLINDER INTAKE BOLTS LOOSE.,orig
1390,"RIVET LOOSE AT BAFFLE, AFT CENTER.",orig
1391,#4 COMPRESSION IS 20/80.,orig
1392,"#3 AFT BAFFLE HAS A BROKEN BRACKET, BEHIND OIL FILLER TUBE.",orig
1393,#3 CYLINDER INTAKE TUBE NEEDS NEW GASKETS.,orig
1394,CYLINDER HEAD TEMPERATURE FLUCTUATING,orig
1395,"DURING RUN UP, #2 CYLINDER WAS COLD & ENGINE SHOCK VIOLENTLY (ENGINE",orig
1396,SAFETY DEPARTMENT WAS NOTIFIED OF POSSIBLE ENGINE OVERSPEED.,orig
1397,#2 & 4 CYLINDER ROCKER COVER GASKETS ARE LEAKING.,orig
1398,ROCKER BOX COVER SCREWS LOOSE (ALL CYLINDER).,orig
1399,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYLINDER).,orig
1400,#3 INTAKE IS LEAKING.,orig
1401,LEFT REAR ENGINE BAFFLE CRACKED.,orig
1402,BAFFLE SEALS ON RIGHT SIDE ARE TORN.,orig
1403,#3 AFT BAFFLE BRACKET LOOSE.,orig
1404,LEFT BAFFLE PLUG WORN.,orig
1405,LEFT ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE.,orig
1406,#3 ROCKER COVER GASKET TORN.,orig
1407,STUDENT COULDN'T START A/C.,orig
1408,#2 INDUCTION TUBE GASKET LEAKING.,orig
1409,#2 OIL RETURN LINE HOSE CLAMP IS LOOSE.,orig
1410,RIGHT ENGINE #4 CYLINDER BAFFLE BOLT MISSING.,orig
1411,#2 & 4 CYLINDER OIL RETURN LINE CLAMPS LOOSE.,orig
1412,#2 CYLINDER HAS LOW COMPRESSION.,orig
1413,RIGHT AFT BAFFLE MOUNT RIVETS ARE SHEARED.,orig
1414,"LEFT ENGINE, LEFT AFT BAFFLE ANGLE BRACKET IS CRACKED.",orig
1415,LEFT ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR.,orig
1416,REMOVE ENGINE TO FACILITATE FIREWALL REPAIR.,orig
1417,ENGINE BAFFLE BUTTONS WORN.,orig
1418,MISSING SCREW ON #3 ROCKER COVER.,orig
1419,ALL ROCKER COVER SCREWS ARE LOOSE ON LEFT ENGINE.,orig
1420,#4 CYLINDER HAS NO COMPRESSION.,orig
1421,LEFT ENGINE #4 INDUCTION TUBE GASKET LEAKING.,orig
1422,"RIVET PULLED THROUGH BAFFLE SEAL, #1 CYLINDER.",orig
1423,#2 INDUCTION TUBE HOSE CLAMP BROKEN.,orig
1424,RIGHT FORWARD UPPER BAFFLE SEAL NEEDS TO BE RESECURED.,orig
1425,HARDWARE MISSING ON RIGHT ENGINE #4 ROCKER COVER.,orig
1426,BOTH BAFFLE PLUGS WORN.,orig
1427,#1 ROCKER LEAKING.,orig
1428,RIGHT ENGINE #1 CYLINDER SIDE BAFFLE SEAL IS TORN.,orig
1429,LOWER RIGHT BAFFLE SPRING IS BROKEN.,orig
1430,#2 CYLINDER BAFFLE SEAL NEEDS TO BE RESECURED.,orig
1431,REPLACE LEFT ENGINE TORQUEMETER HOSES.,orig
1432,LEFT UPPER BAFFLE FOR CYLINDER #4 PLUG HOLE IS ENLARGED.,orig
1433,#2 CYLINDER EXHAUST PUSH ROD TUBE HAS SMALL DENT.,orig
1434,"#3 AFT BAFFLE TAB HAS BROKEN RIVETS, NEAR OIL FILLER TUBE.",orig
1435,#3 & 4 SIDE BAFFLE PLUGS HAVE BROKEN PRONGS.,orig
1436,#3 CYLINDER HAS NO COMPRESSION.,orig
1437,LEFT ENGINE O/B BAFFLE ROD BROKEN.,orig
1438,CYLINDER #1 OIL RETURN LINE CHAFING.,orig
1439,ENGINE BAFFLE PLUG TABS BROKEN.,orig
1440,IDLE RPM IS LOW.,orig
1441,RIGHT REAR ENGINE BAFFLE MOUNTING BRACKET RIVETS BROKEN.,orig
1442,REAR RIGHT BAFFLE RIVETS MISSING.,orig
1443,"ENGINE BAFFLING CRACKED, RIGHT SIDE, ABOVE #1 CYLINDER.",orig
1444,#3 EXHAUST I/B PUSH ROD SEAL IS LEAKING.,orig
1445,RIGHT SIDE COWL SEAL IS LOOSE.,orig
1446,HARDWARE MISSING ON RIGHT AFT BAFFLE.,orig
1447,ENGINE BAFFLE PLUGS BAD.,orig
1448,A/C WON'T START.,orig
1449,OIL COOLER NEEDS TO BE REPLACED.,orig
1450,CYLINDER #2 INTAKE VALVE PUSH ROD I/B SEAL IS LEAKING.,orig
1451,LEFT AFT BAFFLE CRACKED PAST STOP DRILL.,orig
1452,LOWER OIL COOLER LINE NEEDS TO BE REPOSITIONED.,orig
1453,ENGINE IS DIRTY.,orig
1454,FORWARD BAFFLE IS CRACKED UNDER HEAT SHROUD AIR INTAKE.,orig
1455,REAR RIGHT ENGINE BAFFLE BRACKET RIVETS LOOSE.,orig
1456,RIGHT FORWARD BAFFLE SEAL NEEDS TO BE SECURED.,orig
1457,LEFT ENGINE CYLINDER #4 AFT & #2 SIDE BAFFLE SEAL NEEDS TO BE REATTAC,orig
1458,#2 CYLINDER ROCKER COVER IS MISSING A SCREW.,orig
1459,MIXTURE CONTROL NOT HITTING FULL RICH.,orig
1460,"RIGHT ENGINE BAFFLE TIE ROD IS LOOSE, LEFT SIDE.",orig
1461,LEFT ENGINE #1 ROCKER COVER HAS DAMAGE.,orig
1462,ENGINE BAFFLE PLUGS TANGS BROKEN.,orig
1463,"FORWARD BAFFLE, DIRECTLY BELOW ALTERNATOR MOUNT IS CRACKED.",orig
1464,OIL FILLER TUBE LOOSE.,orig
1465,SPARK PLUG BAFFLE HOLE PLUGS ARE WORN.,orig
1466,SNIFFLER VALVES ARE DIRTY.,orig
1467,RIGHT ENGINE #2 CYLINDER COMPRESSION IS LOW.,orig
1468,#2 ROCKER COVER THRUST BUTTON ON RIGHT ENGINE IS BROKEN.,orig
1469,SIDE BAFFLE PLUGS HAVE MANY MISSING FINGERS.,orig
1470,"BAFFLE SCREW, BEHIND DIPSTICK, IS LOOSE.",orig
1471,BOTH BAFFLE PLUGS ARE MISSING TOO MANY TABS.,orig
1472,RIVETS MISSING ON ENGINE DATA PLATE.,orig
1473,LEFT BAFFLE SEAL REQUIRES REPLACEMENT.,orig
1474,RIGHT ENGINE #4 CYLINDER HAS LOW COMPRESSION (20/80 PSI).,orig
1475,LEFT BAFFLE PLUG HOLE IS TOO LARGE.,orig
1476,RIVET SHEARED @ RIGHT AFT BAFFLE.,orig
1477,#6 COWL SHOCK MOUNT TORN.,orig
1478,INTAKE TUBE LEAKING AT CONNECTION POINT W/ OIL SUMP CYLINDER #4.,orig
1479,A/C WOULDN'T START.,orig
1480,MIXTURE CHECK FAILS - RPM 200 RISE.,orig
1481,"LEFT ENGINE #4 CYLINDER, AFT UPPER SUPPORT BRACKET CRACKED ON BAFFLE.",orig
1482,CYLINDER #4 ROCKER COVER GASKET NEEDS TO BE REPLACED.,orig
1483,CYLINDER #2 OIL RETURN LINE WAS DISCONNECTED & FITTING REMOVED.,orig
1484,RIGHT BAFFLE SUPPORT ROD FOR CYLINDER 1 & 3 BROKEN.,orig
1485,FOREIGN OBJECT DAMAGE ON TOP OF ENGINE,orig
1486,LEFT ENGINE #4 CYLINDER HAS BAD EXHAUST VALVE.,orig
1487,#2 INTAKE TUBE LEAKING AT SUMP & CYLINDER.,orig
1488,OIL COOLER LOWER BAFFLE SEAL IS MISSING.,orig
1489,LEFT ENGINE WILL NOT START.,orig
1490,PARTICLE SEPERATOR HAS GRASS IN IT.,orig
1491,BOTH ENGINE BAFFLE BUTTONS WORN.,orig
1492,CRANKSHAFT SEAL APPEARS TO BE LEAKING.,orig
1493,#2 & 4 CYLINDER ROCKER COVER SCREWS ARE LOOSE.,orig
1494,LEFT BAFFLE PLUG HOLE IS ELONGATED.,orig
1495,CRACK ON OIL COOLER FLANGE.,orig
1496,#4 INTAKE LEAKING @ OIL SUMP.,orig
1497,"COOLING BAFFLE ATTACHMENT BRACKET, BEHIND OIL FILL TUBE, IS",orig
1498,#1 ROCKER GASKET SEEPING.,orig
1499,BROKEN ANCHOR ASSEMBLY ON #1 CYLINDER.,orig
1500,"SCREW MISSING ON ENGINE COOLING BAFFLE, RIGHT SIDE NEXT TO OIL",orig
1501,ENGINE COULD NOT START.,orig
1502,#4 CYLINDER COMPRESSION 15/80.,orig
1503,BROKEN ANCHOR STANDBY ASSEMBLY ON #3 CYLINDER.,orig
1504,"OIL LEAK ON RIGHT ENGINE, BACK BONE CASE SEAM.",orig
1505,"LEFT ENGINE, LEFT BAFFLE TIE ROD DAMAGED.",orig
1506,#2 TO #4 CYLINDER BAFFLE TIE ROD BROKEN ON LEFT ENGINE.,orig
1507,LEFT ENGINE #4 CYLINDER COMPRESSION @ 35.,orig
1508,"BAFFLE TIE ROD CHAFING ON #2 & 4 OIL RETURN LINES, RIGHT ENGIN",orig
1509,"LOOSE BAFFLE SCREW, ABOVE OIL FILLER TUBE.",orig
1510,START ASSIST.,orig
1511,LEFT OIL COOLER SUPPORT BAFFLE CRACKED.,orig
1512,"#4 CYLINDER, LEFT ENGINE, HAS LOW COMPRESSION.",orig
1513,1 BAFFLE PLUG WORN.,orig
1514,#3 CYLINDER BAFFLE PLUG IS MISSING.,orig
1515,BAFFLE SCREW BEHIND OIL FILLER TUBE LOOSE.,orig
1516,PILOT REQUESTS START ASSIST.,orig
1517,BAFFLING SUPPORT BRACKET BROKEN ON CYLINDER #2.,orig
1518,"ENGINE OVERSPEED, 3275 RPM.",orig
1519,CYLINDER #1 INTAKE LEAKING. INTAKE TUBE ALSO LEAKING AT ATTACHMEN,orig
1520,#4 CYLINDER BAFFLE PLUG REQUIRES PATCH.,orig
1521,BOTH OIL COOLERS NEED TO BE CLEANED.,orig
1522,"BAFFLE, #1 CYLINDER, REQUIRES PATCH.",orig
1523,LEFT CRANKSHAFT SEAL SEEPING.,orig
1524,LH/ ENGINE #2 CYLINDER HAS LOW COMPRESSION ,orig
1525,#1 CYLINDER COMPRESSION LOW.,orig
1526,#4 CYLINDER ON LEFT ENGINE HAS LOW COMPRESSION. LEAKING FROM EXHAUST,orig
1527,#3 AFT BAFFLE TAB LOOSE.,orig
1528,#2 & 4 INTERCYLINDER BAFFLE CONNECTING ROD BROKEN.,orig
1529,CRACK NOTED ON TOP OF #2 CYLINDER BAFFLING.,orig
1530,RIGHT ENGINE FORWARD BAFFLE LOOSE.,orig
1531,#1 CYLINDER BAFFLE CRACK NOTED BY CYLINDER HEAD SCREW PLATE.,orig
1532,"#1, 2, 3 & 4 OIL RETURN LINES LEAKING.",orig
